reasoner,repetition,synthetic_users,synthetic_triples,query_id,category,tier,execution_scope,authority,privacy_class,merge_strategy,source_roles,source_count,duration_ms,node_duration_ms_sum,result_count,ask_result,result_digest,status,censored,failed_phase,timeout_seconds,error
rdfs_owlrl,3,500,35105,EXT-Q20,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,13.098666,38.131181,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q21,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,25.954185,72.727344,69,,e470cf117e15674f2b501e1b85b0e980f2f2238a5932233d053101e7748e48c4,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q22,security_identity,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,900.334185,2185.00435,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q23,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,25.989981,73.325491,3,,3955e7b96dea26719774b2d2a200be73c38cf84521f9352a6b96ed1af0a71d7a,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q24,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,150.419762,424.44642799999997,502,,cc6ab0f000aa5583447de693f3ecb6b7f61b8b4d68cc162137de3731343157b2,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q25,data_lifecycle,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,230.006611,647.175704,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q26,security_identity,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,480.244037,1422.291532,504,,568ca4d1de868bca17daf5210eada824632ea4de68b88ee9e12e09afc2485226,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q27,security_identity,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,48.708111,120.10043300000001,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q28,security_identity,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,19.566537,57.068505,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q29,security_identity,core,cloud,global,internal,single,cloud,1,3.405575,3.405575,1,,5e56d4b1c34d01016304a6e8bc0397a3d6e7898ce43942ff1b6aab07b06810f2,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q30,security_identity,core,cloud,global,internal,single,cloud,1,2.608203,2.608203,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q31,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,18.881963,55.530392,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q32,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,11.5332,33.888144,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q33,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,22.571649,65.948269,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q34,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,19.508055,56.537096,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q35,data_lifecycle,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,52.13713,154.237564,506,,e159afa16c0ecbbd3cf7fcff418e7e26ab45563c465ecee53dd366752837dae4,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q36,context_zones,core,authority_key:http://example.org/smartcity#UserA,data_owner,confidential,single,edge1,1,23.433241,23.433241,1,,b691a10c930fd32c789bb07f0f1fd7d606e3241b1fbe110ce3bb9c0f5b95cd37,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q37,context_zones,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,76.398611,195.044741,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q38,context_zones,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,39.586259,117.91353,1,,d0d58146bc80e4e03947b8200631e8b89fdb27ee77b2a31daf4bee1a10c44367,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q39,context_zones,core,authority_key:http://example.org/smartcity#UserA,data_owner,confidential,single,edge1,1,15.694852,15.694852,5,,1ca154c8210da56b45e42825f86a318f53dc0325a456648a0db2cbcced59de18,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q40,trust,core,fog,regional,internal,single,fog,1,30.8485,30.8485,12,,44d1133750d0daf65e973d007b6a6e9b1e1cf12491f15ed0d6fec1877346ffa9,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q41,trust,core,fog,regional,internal,single,fog,1,27.713945,27.713945,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q42,trust,core,fog,regional,internal,single,fog,1,21.219925,21.219925,9,,f05876d6579062dc6d4275cbdc95e4e521b19a1850e9ebef4a6cb7a737cd9c12,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q43,trust,core,fog,regional,internal,single,fog,1,35.66476,35.66476,12,,09e36e91c47b761f1f036d024c43d3a5da0aa11bcdec5c62a51401f663593326,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q44,trust,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,23.310778,63.433007,10,,106b6808e582efd6a78626f18c7807191e7a08ebe629f87847227d80e6ce6f19,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q45,trust,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,49.544982,146.565469,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q46,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,32.958389,87.39092199999999,11,,497649f7b7fb5bb312db17c133552fcb5363c177bcdf3a7d4da3f9e09d27ef3a,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q47,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,38.04013,96.044,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q48,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,33.176019,95.061835,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q49,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,28.334334,78.40343899999999,8,,61a1a998385e4071933469d06cffd5e2cd092016daefcdce08d2e38a8bf4d078,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q50,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,33.191652,99.37874500000001,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q51,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,32.51124,78.587954,32,,d96e9e0968e2bb5a55d9ce98a9e9522d5cb6082d083dcb5d8b65c30d87614d48,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q52,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,30.039037,81.669017,32,,e4cc722951be46789eb75264501a53ba96774192510017491e856efc76f0aa19,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q53,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,53.56637,152.216802,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q54,decision,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,79.839686,235.561303,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q55,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,20.607815,58.50458,8,,8c3e48566f94616cee569d9b5812ba30ec566c1adc22c2c92d13749c523df534,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q56,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,51.67337,147.831966,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q57,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,20.223037,58.050745,7,,058d2944c03f01a48917edc20c871d5f86e2b184778cd894bf433e94a8ffca12,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q58,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,29.81187,88.127091,7,,5a003716962d1299d69dd1de460f6a48eb40b34fbbb1eeb486379f039621a795,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q59,adaptation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,73.475982,150.810864,46,,6d76048920e8bb121bc7b88947a49ba8133cedadb9c2c7dcfa1f864eb8cdb281,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q60,adaptation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,27.776537,79.499662,1,,285931564bf116179a45da920fdf958a3347ea1df763213bb7e2afba77c47d16,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q61,adaptation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,8.672492,25.182252,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q62,adaptation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,22.615204,66.428027,1,,3dafef0eca79c68f05b79939f40198bc13232639d500d3e9875bc263b0f00d4d,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q63,delegation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,24.56863,71.54627099999999,1,,d4b4c3785ae985658dfc4a4433dd002e5aec5a2321080af4e85474c06a3404f5,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q64,delegation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,21.758148,61.86234,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q65,delegation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,12.867926,38.313257,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q66,federation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,26.267722,73.69552999999999,2,,1a9af60cfbb87dd79b68021c3d70e1ee6f230e648f1ad6360ef50fffd374b4df,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q67,federation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,39.830963,115.710881,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q68,federation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,25.180204,73.494919,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q69,federation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,28.090185,81.185181,2,,8271d93912e320b11a3ca6d70e5061d5132abb26053b022198090871531d61eb,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q70,audit_temporal,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,110.92463,182.47130399999998,204,,01824916f48e90d6c6df066f2950c4d8a2e2d6f71ba4af556d43e8921ae41930,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q71,audit_temporal,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,42.651797,111.988766,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q72,audit_temporal,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,29.672519,85.407074,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q73,audit_temporal,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,1057.671592,3124.9509129999997,4622,,41552ed96ec73b9580c2c7465ea892f6f0de07340dcda6fcb907d964e3341c1a,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q74,audit_temporal,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,1455.813888,4275.504207,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q75,validation,core,cloud,global,internal,single,cloud,1,17.578066,17.578066,74,,8dd432df42d733f2411b2aebc51682848ddadc97425c41088f0a99090f77f1c0,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q76,validation,core,cloud,global,internal,single,cloud,1,4.94506,4.94506,9,,50bf3d3f7f446e045722279f6d243ecc804cd2cf73b381d9c89f530b567855ea,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q77,validation,core,cloud,global,internal,single,cloud,1,27.402798,27.402798,6,,ba52fb52449a77784e328f0aaa19807ddd9156c7457ea722a8af2f2082dce9ad,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q78,policy_governance,core,cloud,global,internal,single,cloud,1,12.659584,12.659584,37,,dc49d089c1cfb621b31177ad5794c8ca7638f40689eba56af4f4ea2a38c683f1,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q79,policy_governance,core,cloud,global,internal,single,cloud,1,9.974336,9.974336,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs_owlrl,3,500,35105,EXT-Q80,validation,core,cloud,global,internal,single,cloud,1,31.921837,31.921837,13,,0cefa3a1036bceb704603183fe7520794c05d65538c743c77d376c43ebdc560c,completed,False,,,
rdfs,1,1000,70210,BASE-Q01,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,162.963574,487.17949799999997,1004,,961d2a31138e1448ab934e47fc862258aa0e626dc4abef7eeaf396a53d898ec3,completed,False,,,
rdfs,1,1000,70210,BASE-Q02,topology,core,authority_key:http://example.org/smartcity#UserB,data_owner,confidential,single,edge2,1,24.189037,24.189037,20,,ca0ab9be224d80531e336d6db23ad2d662b9687ff746663e404aa175453022fc,completed,False,,,
rdfs,1,1000,70210,BASE-Q03,wellbeing,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,114.418296,341.143921,1004,,a50bc87eb0e3d58e491ebcc36ae6e08f32f5162a1eaddd5e452fe1ae464798a2,completed,False,,,
rdfs,1,1000,70210,BASE-Q04,decision,core,authority_key:http://example.org/smartcity#UserB,data_owner,confidential,single,edge2,1,21.65237,21.65237,7,,cc222a87554e870ffae43cba023647670c0589b8ec1b4500dd1d797a399c3bf2,completed,False,,,
rdfs,1,1000,70210,BASE-Q05,wellbeing,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,19.665389,56.432764000000006,5,,4b096b851fd9e6935d2e2e6c7bd57464c473db58008af4b34e60338033a84d23,completed,False,,,
rdfs,1,1000,70210,BASE-Q06,identity_consent,core,cloud,global,internal,single,cloud,1,3.879369,3.879369,10,,f8aebcef3bdb5c68142d34426190fd6a36c4b31394471c9c7602e6c19e67ff84,completed,False,,,
rdfs,1,1000,70210,BASE-Q07,observability,core,fog,regional,internal,single,fog,1,43.978203,43.978203,19,,e8f2d0aa692e60b387e08079d93d7f7fff94fbd86e65ef5819b9a65bd637981a,completed,False,,,
rdfs,1,1000,70210,BASE-Q08,observability,core,fog,regional,internal,single,fog,1,40.98287,40.98287,2,,6527f1e187dfa51f5dc78e109fe2d9fb47aed82a4ec8f897d1dda6ee6850aa0a,completed,False,,,
rdfs,1,1000,70210,BASE-Q09,wellbeing,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,212.713425,625.0327179999999,1006,,5c864afe28cdd133d62f68ea011667b00010687999fed7bb60acc6c006f516b8,completed,False,,,
rdfs,1,1000,70210,BASE-Q10,observability,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,813.167184,2383.438679,1004,,3a8284b2a36f1c3cff6c7a21d37255640f9742f29431b28cbeb42dbbd900832f,completed,False,,,
rdfs,1,1000,70210,BASE-Q11,wellbeing,core,authority_key:http://example.org/smartcity#UserA,data_owner,confidential,single,edge1,1,14.655352,14.655352,1,,941d461ce01f2fa52ba95291e46e52524d75bd44e2b938eab7e81404936a8b7c,completed,False,,,
rdfs,1,1000,70210,BASE-Q12,adaptation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,22.023019,51.345128,1,,ddcd6b8cd42f3d2e1f6aa052eeeca5d4423f9db85cdc91915481db3956dfffff,completed,False,,,
rdfs,1,1000,70210,BASE-Q13,adaptation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,18.569481,54.083317,1,,25e56d4be1969d1d6de5386e2c3ff26456f8069edb7847a9dc7e32a9b09c8948,completed,False,,,
rdfs,1,1000,70210,BASE-Q14,delegation,core,authority_key:http://example.org/smartcity#UserA,data_owner,confidential,single,edge1,1,16.804907,16.804907,1,,dcd8c3258e95549dde016df10cf22183c036214d75d30e686ca7ac2fb5ea3271,completed,False,,,
rdfs,1,1000,70210,BASE-Q15,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,18.151834,41.506922,1,,7ac55bded7c8d1294bfcac4ddeb28b5921a8083a19185e216bf5d1c0d62bd370,completed,False,,,
rdfs,1,1000,70210,BASE-Q16,federation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,27.186944,76.497826,3,,550eeca87dc96402bbed090f1737eaacfb6b27d2290401797018cbcf303b8147,completed,False,,,
rdfs,1,1000,70210,BASE-Q17,context_zones,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,26.889627,77.891516,1,,50b7b5a085e0802a1897953a959e0c9ea4c5f943dc26de55b2219ea7deac4b89,completed,False,,,
rdfs,1,1000,70210,BASE-Q18,context_zones,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,10.539685,30.778069000000002,1,,200d4d55bb0d8b9374961d2df3fa99d83d8caf54dc79a7784bb84dd44b081eda,completed,False,,,
rdfs,1,1000,70210,BASE-Q19,decision,core,fog,regional,internal,single,fog,1,37.346889,37.346889,14,,d653cc97aec65db423a153821e48534993e1bb0eea1ae3582c3e43e91a7a4881,completed,False,,,
rdfs,1,1000,70210,BASE-Q20,identity_consent,domain,authorities,data_owner,restricted,set_union,edge1|edge2|edge3,3,260.185363,707.580159,1004,,b9c92a528ed99fe32b59d1423f08cfeca1bae3d920e8d3d23c344edea0754ef0,completed,False,,,
rdfs,1,1000,70210,BASE-Q21,decision,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,33.237518,91.127885,11,,7fc13e36a90de226eedecbd26ccd453be5ba11798c2c5af4a7d857a15cbb7e1e,completed,False,,,
rdfs,1,1000,70210,BASE-Q22,adaptation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,24.697519,72.064105,3,,70205401426a8e8adbf4220710b3638c6a47af2e7e7264f0b771b1bcbb070e80,completed,False,,,
rdfs,1,1000,70210,BASE-Q23,topology,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,191.385814,572.5717,1001,,a5b6a62f4a32c695cefef61522e29a0e2a63df4485485a1859f69b4091d69704,completed,False,,,
rdfs,1,1000,70210,BASE-Q24,federation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,29.089815,82.014162,5,,0d4871d54d4eadbfa110f9223c2a6b641ea8c65326db34ade1288d5eab5ceb54,completed,False,,,
rdfs,1,1000,70210,BASE-Q25,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,20.29171,46.845265999999995,1,,4591a69ecb6837fd65b28a9688ad10f0fb7b8ca54c1a6ac395ef142fc831cfbf,completed,False,,,
rdfs,1,1000,70210,BASE-Q26,observability,core,fog,regional,internal,boolean_or,fog,1,5.816963,5.816963,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4,completed,False,,,
rdfs,1,1000,70210,BASE-Q27,adaptation,core,authorities,data_owner,confidential,boolean_or,edge1|edge2|edge3,3,8.951167,26.442937,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4,completed,False,,,
rdfs,1,1000,70210,BASE-Q28,identity_consent,domain,authorities,data_owner,restricted,boolean_or,edge1|edge2|edge3,3,54.332593,141.547666,0,False,92b91e0dd8f69dcc43f3c56062f944147504cf0d80f20c98005fda34c727fd7e,completed,False,,,
rdfs,1,1000,70210,BASE-Q29,topology,core,fog,regional,internal,boolean_or,fog,1,14.706333,14.706333,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4,completed,False,,,
rdfs,1,1000,70210,BASE-Q30,federation,core,authorities,data_owner,confidential,boolean_or,edge1|edge2|edge3,3,10.691921,23.902772,1,True,35df7182aa6c75e0a1066245f679b81ec9ad05e9964a0684980a466c9cc63ac4,completed,False,,,
rdfs,1,1000,70210,BASE-Q31,identity_consent,core,cloud,global,internal,single,cloud,1,13.227111,13.227111,3,,e58488661bb31eeed68b26401ebd5accf7e903b2aee284e0d4583cd308f09c44,completed,False,,,
rdfs,1,1000,70210,BASE-Q32,decision,core,fog,regional,internal,single,fog,1,16.719315,16.719315,4,,b91031de6b6257d2428b9195175f3c860291b874d6603c50eb4713a1b65b2628,completed,False,,,
rdfs,1,1000,70210,BASE-Q33,observability,core,authority_key:http://example.org/smartcity#UserB,data_owner,confidential,single,edge2,1,25.76013,25.76013,6,,c17c13c05197a9742f8294074e413468a475cce9ac8f0729d568f5e0608291c9,completed,False,,,
rdfs,1,1000,70210,BASE-Q34,topology,core,fog,regional,internal,single,fog,1,10.92687,10.92687,1,,7c66062f36ae31e8068455da76c0bb4f918e7f6b8ecee7cd8a7946f3b6047884,completed,False,,,
rdfs,1,1000,70210,BASE-Q35,delegation,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,57.136463,116.283925,180,,496f817f7c8ccec2b677b93877c2e54259f1052bee3fa9bbc330cf1af1a46630,completed,False,,,
rdfs,1,1000,70210,EXT-Q01,semantic_schema,core,cloud,global,internal,single,cloud,1,6.5854,6.5854,6,,66d5edbbdc2282624ffec271a4a523a20fdc7331b886d2884edf86a885532bcc,completed,False,,,
rdfs,1,1000,70210,EXT-Q02,semantic_schema,core,cloud,global,internal,single,cloud,1,4.912456,4.912456,3,,81bea9a8c2d4cf1237d7fb131249cc18ec4ca629eeabaadbd5f0b9b58d3e3333,completed,False,,,
rdfs,1,1000,70210,EXT-Q03,policy_governance,core,cloud,global,internal,single,cloud,1,19.561097,19.561097,79,,d73ae3d5ddfcd345147bae778101c21ab13194fca3fa92ad08259d39931b66d5,completed,False,,,
rdfs,1,1000,70210,EXT-Q04,policy_governance,core,cloud,global,internal,single,cloud,1,14.248562,14.248562,55,,fced7e97d29b215a8321753998b7519dc1825dacc4af090c67ffc54bee4479bc,completed,False,,,
rdfs,1,1000,70210,EXT-Q05,semantic_schema,core,cloud,global,internal,single,cloud,1,17.205323,17.205323,17,,e0fc9190703b6a7b2695ddc448f5c7e54c4feeff2545477c3194ebfd8ccb1f0c,completed,False,,,
rdfs,1,1000,70210,EXT-Q06,semantic_schema,core,cloud,global,internal,single,cloud,1,3.399781,3.399781,12,,1377568d225cfb45a1899c2ea951adf7ebda5ada4e188dbf5f114110484fa3ae,completed,False,,,
rdfs,1,1000,70210,EXT-Q07,policy_governance,core,cloud,global,internal,single,cloud,1,8.948505,8.948505,67,,c3cf27e703656fdaa8295f23b31076c1afcb14a5022b1b47538e2961fe033646,completed,False,,,
rdfs,1,1000,70210,EXT-Q08,policy_governance,core,cloud,global,internal,single,cloud,1,65.279752,65.279752,1089,,cb9e0103c9327f1c4691ec9d7612deebd04c0e73140f23e2a6209bb8af1efc51,completed,False,,,
rdfs,1,1000,70210,EXT-Q09,policy_governance,core,cloud,global,internal,single,cloud,1,14.614533,14.614533,6,,68de07660e010156bf3f3ea01000180657c8e8fc155ac9a053c3a64dbc538102,completed,False,,,
rdfs,1,1000,70210,EXT-Q10,policy_governance,core,cloud,global,internal,single,cloud,1,41.427666,41.427666,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs,1,1000,70210,EXT-Q11,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,173.586093,512.8448430000001,1025,,cde5c4644950b6999d9356b275f978f0ef3730836ffe9f84a58a5867853e0e45,completed,False,,,
rdfs,1,1000,70210,EXT-Q12,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,180.561463,523.663306,1028,,9ea1992c2211c1f23f0ba1a748da72282da84b7f7ab41e01ce7999cd716583ba,completed,False,,,
rdfs,1,1000,70210,EXT-Q13,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,248.463111,742.672401,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs,1,1000,70210,EXT-Q14,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,281.817722,777.559141,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs,1,1000,70210,EXT-Q15,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,5181.564219,15424.40388,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs,1,1000,70210,EXT-Q16,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,3365.496664,10023.283366,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
rdfs,1,1000,70210,EXT-Q17,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,57.669111,119.802187,8,,3071bd3ad9cc1daac2632f317152a64e2d9d9e0d189068465ece1f8c3872334f,completed,False,,,
rdfs,1,1000,70210,EXT-Q18,identity_consent,core,authorities,data_owner,confidential,set_union,edge1|edge2|edge3,3,329.043204,914.744976,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,completed,False,,,
