architecture,endpoint,role,profile,dimension,dimension_value,reasoner,repetition,synthetic_users,target_triples,rule_count,padding_mode,status,error,prepare_wall_ms,generation_ms,reasoning_ms,input_triples,output_triples,inferred_triples,closure_expansion_factor,process_cpu_ms,current_rss_kib,peak_rss_kib,disk_read_bytes,disk_write_bytes,timeout_seconds
physical,http://10.151.73.173:8391,edge3,rules-250,rule_count,250,rdfs,1,500,50000,250,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-250,rule_count,250,rdfs,2,500,50000,250,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-250,rule_count,250,rdfs,3,500,50000,250,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-250,rule_count,250,owlrl,1,500,50000,250,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-250,rule_count,250,owlrl,2,500,50000,250,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-250,rule_count,250,owlrl,3,500,50000,250,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-250,rule_count,250,rdfs_owlrl,1,500,50000,250,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-250,rule_count,250,rdfs_owlrl,2,500,50000,250,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,rules-250,rule_count,250,rdfs_owlrl,3,500,50000,250,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-500,users,500,rdfs,1,500,0,25,neutral,completed,,23039.903283,1448.153126,20769.418438,43097,67445,24348,1.5649581177344132,22980.625322,184416,336360,0,0,45.0
physical,http://10.151.73.173:8391,edge3,users-500,users,500,rdfs,2,500,0,25,neutral,completed,,21913.499866,1336.520857,19480.580141,43097,67445,24348,1.5649581177344132,21843.953581,180568,336360,0,0,45.0
physical,http://10.151.73.173:8391,edge3,users-500,users,500,rdfs,3,500,0,25,neutral,completed,,22323.460661,878.758951,19776.645011,43097,67445,24348,1.5649581177344132,22225.040543,179032,336360,0,0,45.0
physical,http://10.151.73.173:8391,edge3,users-500,users,500,owlrl,1,500,0,25,neutral,timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-500,users,500,owlrl,2,500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-500,users,500,owlrl,3,500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-500,users,500,rdfs_owlrl,1,500,0,25,neutral,timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-500,users,500,rdfs_owlrl,2,500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-500,users,500,rdfs_owlrl,3,500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-1000,users,1000,rdfs,1,1000,0,25,neutral,timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-1000,users,1000,rdfs,2,1000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-1000,users,1000,rdfs,3,1000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-1000,users,1000,owlrl,1,1000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-1000,users,1000,owlrl,2,1000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-1000,users,1000,owlrl,3,1000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-1000,users,1000,rdfs_owlrl,1,1000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-1000,users,1000,rdfs_owlrl,2,1000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-1000,users,1000,rdfs_owlrl,3,1000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-2500,users,2500,rdfs,1,2500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-2500,users,2500,rdfs,2,2500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-2500,users,2500,rdfs,3,2500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-2500,users,2500,owlrl,1,2500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-2500,users,2500,owlrl,2,2500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-2500,users,2500,owlrl,3,2500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-2500,users,2500,rdfs_owlrl,1,2500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-2500,users,2500,rdfs_owlrl,2,2500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-2500,users,2500,rdfs_owlrl,3,2500,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-5000,users,5000,rdfs,1,5000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-5000,users,5000,rdfs,2,5000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-5000,users,5000,rdfs,3,5000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-5000,users,5000,owlrl,1,5000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-5000,users,5000,owlrl,2,5000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-5000,users,5000,owlrl,3,5000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-5000,users,5000,rdfs_owlrl,1,5000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-5000,users,5000,rdfs_owlrl,2,5000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-5000,users,5000,rdfs_owlrl,3,5000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-10000,users,10000,rdfs,1,10000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-10000,users,10000,rdfs,2,10000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-10000,users,10000,rdfs,3,10000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-10000,users,10000,owlrl,1,10000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-10000,users,10000,owlrl,2,10000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-10000,users,10000,owlrl,3,10000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-10000,users,10000,rdfs_owlrl,1,10000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-10000,users,10000,rdfs_owlrl,2,10000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
physical,http://10.151.73.173:8391,edge3,users-10000,users,10000,rdfs_owlrl,3,10000,0,25,neutral,skipped_after_timeout,"HTTPError: HTTP Error 408: Request Timeout; worker_response={""error"": ""worker phase exceeded 44.0s"", ""timeout"": true}",,,,,,,,,,,,,45.0
